vaga_id,tecnologia
2506,Excel Avançado
2506,SQL
2507,ITIL
2507,Active Directory
2508,Java
2508,PostgreSQL
2509,JavaScript
2509,CSS
2509,React
2509,TypeScript
2510,Node.js
2510,Python
2510,AWS
2510,Java
2511,Power BI
2511,Python
2511,SQL
2512,Power BI
2512,Excel Avançado
2513,Redes
2513,Active Directory
2513,ITIL
2514,CSS
2514,React
2514,JavaScript
2514,TypeScript
2515,Active Directory
2515,Windows Server
2516,SQL
2516,Python
2517,Python
2517,Excel Avançado
2518,Windows Server
2518,Active Directory
2518,Redes
2518,ITIL
2519,TypeScript
2519,React
2520,Python
2520,SQL
2520,Excel Avançado
2521,PostgreSQL
2521,Python
2522,Redes
2522,Windows Server
2522,Active Directory
2522,ITIL
2523,AWS
2523,Docker
2523,Python
2524,CSS
2524,JavaScript
2525,Python
2525,Power BI
2525,SQL
2526,Java
2526,AWS
2526,Node.js
2526,Python
2527,ITIL
2527,Redes
2528,ITIL
2528,Windows Server
2529,PostgreSQL
2529,Docker
2530,ITIL
2530,Active Directory
2531,Python
2531,SQL
2531,Power BI
2532,PostgreSQL
2532,Java
2532,Docker
2533,AWS
2533,Java
2533,Python
2533,PostgreSQL
2534,Python
2534,Power BI
2534,Excel Avançado
2534,SQL
2535,Node.js
2535,PostgreSQL
2535,AWS
2536,CSS
2536,JavaScript
2536,TypeScript
2536,React
2537,JavaScript
2537,React
2538,Redes
2538,ITIL
2539,PostgreSQL
2539,Java
2539,Node.js
2540,Docker
2540,Python
2540,AWS
2541,Power BI
2541,SQL
2541,Excel Avançado
2541,Python
2542,Python
2542,Node.js
2543,Docker
2543,Java
2543,AWS
2543,Python
2544,Active Directory
2544,Redes
2544,Windows Server
2544,ITIL
2545,SQL
2545,Excel Avançado
2545,Python
2545,Power BI
2546,AWS
2546,Docker
2546,Java
2547,Docker
2547,PostgreSQL
2548,PostgreSQL
2548,Python
2548,AWS
2549,SQL
2549,Power BI
2549,Python
2549,Excel Avançado
2550,JavaScript
2550,React
2551,Windows Server
2551,ITIL
2552,Windows Server
2552,Active Directory
2552,ITIL
2552,Redes
2553,ITIL
2553,Windows Server
2553,Redes
2554,Windows Server
2554,Active Directory
2555,Python
2555,Power BI
2555,Excel Avançado
2556,Windows Server
2556,Redes
2557,Redes
2557,Active Directory
2558,SQL
2558,Excel Avançado
2558,Python
2559,PostgreSQL
2559,Java
2559,AWS
2560,Excel Avançado
2560,Python
2560,SQL
2560,Power BI
2561,Java
2561,Python
2561,AWS
2561,PostgreSQL
2562,ITIL
2562,Redes
2562,Windows Server
2563,Active Directory
2563,Redes
2563,Windows Server
2564,ITIL
2564,Windows Server
2564,Redes
2565,ITIL
2565,Redes
2565,Windows Server
2565,Active Directory
2566,Docker
2566,PostgreSQL
2566,Node.js
2566,AWS
2567,Redes
2567,Active Directory
2567,ITIL
2568,CSS
2568,React
2568,JavaScript
2569,PostgreSQL
2569,Python
2569,AWS
2569,Docker
2570,Windows Server
2570,Active Directory
2571,AWS
2571,Python
2572,TypeScript
2572,React
2573,Python
2573,Java
2573,Docker
2574,TypeScript
2574,JavaScript
2574,CSS
2575,Excel Avançado
2575,SQL
2575,Power BI
2576,TypeScript
2576,CSS
2576,React
2576,JavaScript
2577,Redes
2577,Windows Server
2577,ITIL
2577,Active Directory
2578,AWS
2578,PostgreSQL
2579,Active Directory
2579,ITIL
2579,Redes
2579,Windows Server
2580,Redes
2580,Active Directory
2581,Java
2581,Docker
2582,Redes
2582,ITIL
2582,Active Directory
2583,Docker
2583,Node.js
2583,Java
2583,Python
2584,SQL
2584,Python
2585,Node.js
2585,PostgreSQL
2586,PostgreSQL
2586,Node.js
2586,Docker
2586,Python
2587,Node.js
2587,PostgreSQL
2587,Python
2588,Windows Server
2588,Active Directory
2588,ITIL
2589,PostgreSQL
2589,AWS
2590,CSS
2590,React
2591,Node.js
2591,Python
2591,Java
2591,PostgreSQL
2592,ITIL
2592,Active Directory
2593,Excel Avançado
2593,Python
2594,CSS
2594,React
2595,Active Directory
2595,Redes
2596,ITIL
2596,Windows Server
2596,Active Directory
2597,Python
2597,Power BI
2598,SQL
2598,Python
2598,Power BI
2599,Docker
2599,Java
2599,AWS
2600,Docker
2600,Node.js
2601,SQL
2601,Power BI
2601,Excel Avançado
2601,Python
2602,Java
2602,PostgreSQL
2603,ITIL
2603,Windows Server
2603,Redes
2603,Active Directory
2604,CSS
2604,JavaScript
2604,TypeScript
2604,React
2605,TypeScript
2605,JavaScript
2605,React
2605,CSS
2606,Node.js
2606,PostgreSQL
2606,AWS
2606,Java
2607,TypeScript
2607,CSS
2607,React
2607,JavaScript
2608,Excel Avançado
2608,SQL
2609,Excel Avançado
2609,SQL
2610,Redes
2610,ITIL
2610,Windows Server
2610,Active Directory
2611,CSS
2611,React
2611,JavaScript
2612,Docker
2612,PostgreSQL
2612,Node.js
2613,Node.js
2613,Python
2614,ITIL
2614,Active Directory
2614,Windows Server
2615,Docker
2615,PostgreSQL
2615,Python
2616,PostgreSQL
2616,Python
2617,Windows Server
2617,Active Directory
2617,Redes
2618,Python
2618,SQL
2618,Excel Avançado
2618,Power BI
2619,Excel Avançado
2619,Power BI
2619,Python
2619,SQL
2620,PostgreSQL
2620,Docker
2620,Node.js
2621,CSS
2621,React
2621,JavaScript
2622,Node.js
2622,Docker
2623,Docker
2623,Node.js
2623,AWS
2623,Python
2624,React
2624,CSS
2624,TypeScript
2624,JavaScript
2625,Excel Avançado
2625,Python
2625,Power BI
2626,Excel Avançado
2626,Power BI
2627,AWS
2627,Java
2627,Node.js
2627,PostgreSQL
2628,Java
2628,AWS
2628,Docker
2629,Power BI
2629,SQL
2629,Python
2630,Windows Server
2630,ITIL
2630,Active Directory
2631,ITIL
2631,Active Directory
2632,React
2632,CSS
2632,JavaScript
2632,TypeScript
2633,Excel Avançado
2633,SQL
2634,Docker
2634,AWS
2634,Python
2634,PostgreSQL
2635,Node.js
2635,AWS
2635,PostgreSQL
2636,Power BI
2636,SQL
2636,Python
2636,Excel Avançado
2637,Active Directory
2637,Windows Server
2637,Redes
2637,ITIL
2638,Node.js
2638,AWS
2638,PostgreSQL
2638,Python
2639,JavaScript
2639,CSS
2640,SQL
2640,Excel Avançado
2640,Power BI
2640,Python
2641,Excel Avançado
2641,Power BI
2642,Python
2642,PostgreSQL
2642,Docker
2643,Java
2643,AWS
2643,PostgreSQL
2643,Python
2644,Docker
2644,PostgreSQL
2644,Node.js
2644,AWS
2645,CSS
2645,TypeScript
2645,React
2646,JavaScript
2646,React
2646,TypeScript
2647,Active Directory
2647,Windows Server
2648,TypeScript
2648,JavaScript
2649,Power BI
2649,Excel Avançado
2649,Python
2649,SQL
2650,Active Directory
2650,Windows Server
2650,ITIL
2651,ITIL
2651,Active Directory
2651,Redes
2651,Windows Server
2652,Active Directory
2652,ITIL
2652,Redes
2652,Windows Server
2653,ITIL
2653,Redes
2654,SQL
2654,Excel Avançado
2654,Python
2655,TypeScript
2655,React
2656,TypeScript
2656,React
2656,JavaScript
2657,Docker
2657,Java
2657,Python
2658,Python
2658,SQL
2658,Power BI
2659,AWS
2659,Node.js
2659,Java
2660,PostgreSQL
2660,AWS
2660,Node.js
2661,JavaScript
2661,TypeScript
2661,React
2662,Node.js
2662,Python
2663,JavaScript
2663,TypeScript
2663,React
2663,CSS
2664,TypeScript
2664,CSS
2665,Windows Server
2665,ITIL
2665,Redes
2665,Active Directory
2666,ITIL
2666,Redes
2666,Active Directory
2667,PostgreSQL
2667,AWS
2668,JavaScript
2668,CSS
2669,Windows Server
2669,Active Directory
2670,Python
2670,Power BI
2671,JavaScript
2671,CSS
2671,React
2671,TypeScript
2672,TypeScript
2672,JavaScript
2672,CSS
2673,Redes
2673,Windows Server
2673,Active Directory
2674,PostgreSQL
2674,Java
2675,Power BI
2675,Python
2675,SQL
2675,Excel Avançado
2676,Python
2676,AWS
2676,Java
2676,Node.js
2677,Java
2677,Node.js
2677,Docker
2677,PostgreSQL
2678,Active Directory
2678,Windows Server
2679,JavaScript
2679,React
2679,TypeScript
2680,PostgreSQL
2680,Docker
2680,AWS
2680,Node.js
2681,Node.js
2681,AWS
2681,Java
2681,PostgreSQL
2682,SQL
2682,Excel Avançado
2682,Power BI
2683,Node.js
2683,Python
2684,Python
2684,PostgreSQL
2685,Power BI
2685,Python
2685,Excel Avançado
2685,SQL
2686,Python
2686,Excel Avançado
2687,Java
2687,AWS
2687,Python
2688,TypeScript
2688,CSS
2688,JavaScript
2689,Java
2689,Python
2689,PostgreSQL
2690,Python
2690,SQL
2690,Power BI
2690,Excel Avançado
2691,Node.js
2691,Python
2692,Python
2692,Node.js
2693,SQL
2693,Excel Avançado
2694,AWS
2694,Java
2695,AWS
2695,Docker
2696,Java
2696,Docker
2696,PostgreSQL
2697,Docker
2697,AWS
2697,PostgreSQL
2698,Python
2698,Excel Avançado
2698,Power BI
2699,Docker
2699,Node.js
2699,Java
2699,AWS
2700,CSS
2700,React
2701,Windows Server
2701,Redes
2701,Active Directory
2702,PostgreSQL
2702,Node.js
2702,Java
2703,Redes
2703,Windows Server
2703,ITIL
2704,Python
2704,Power BI
2704,Excel Avançado
2705,Redes
2705,ITIL
2705,Active Directory
2706,Redes
2706,Active Directory
2706,ITIL
2706,Windows Server
2707,React
2707,TypeScript
2707,JavaScript
2708,Python
2708,Power BI
2708,SQL
2708,Excel Avançado
2709,AWS
2709,Java
2709,PostgreSQL
2709,Python
2710,React
2710,JavaScript
2710,TypeScript
2711,PostgreSQL
2711,Node.js
2712,ITIL
2712,Windows Server
2712,Redes
2712,Active Directory
2713,Power BI
2713,Python
2713,Excel Avançado
2714,ITIL
2714,Active Directory
2714,Redes
2714,Windows Server
2715,PostgreSQL
2715,AWS
2715,Node.js
2715,Docker
2716,React
2716,JavaScript
2716,CSS
2716,TypeScript
2717,JavaScript
2717,CSS
2717,React
2717,TypeScript
2718,Java
2718,Node.js
2719,Power BI
2719,Excel Avançado
2720,SQL
2720,Excel Avançado
2721,Active Directory
2721,Windows Server
2722,SQL
2722,Python
2723,Excel Avançado
2723,SQL
2723,Python
2724,Python
2724,Excel Avançado
2725,ITIL
2725,Redes
2725,Windows Server
2726,CSS
2726,TypeScript
2726,JavaScript
2726,React
2727,TypeScript
2727,React
2728,AWS
2728,Python
2729,AWS
2729,Python
2729,Java
2730,Docker
2730,PostgreSQL
2731,Python
2731,Excel Avançado
2731,Power BI
2731,SQL
2732,Python
2732,PostgreSQL
2733,Windows Server
2733,Active Directory
2733,ITIL
2734,Java
2734,Node.js
2734,Python
2735,Node.js
2735,AWS
2735,Docker
2735,Python
2736,Windows Server
2736,ITIL
2737,Power BI
2737,Excel Avançado
2737,Python
2737,SQL
2738,Python
2738,Node.js
2739,CSS
2739,JavaScript
2739,React
2739,TypeScript
2740,Excel Avançado
2740,SQL
2741,Python
2741,PostgreSQL
2741,AWS
2742,Python
2742,PostgreSQL
2743,Docker
2743,PostgreSQL
2743,Python
2743,AWS
2744,Power BI
2744,SQL
2744,Python
2744,Excel Avançado
2745,Power BI
2745,Excel Avançado
2746,SQL
2746,Power BI
2746,Python
2747,SQL
2747,Excel Avançado
2747,Python
2748,ITIL
2748,Active Directory
2749,Windows Server
2749,Redes
2749,ITIL
2750,Redes
2750,Windows Server
2751,Excel Avançado
2751,Power BI
2752,Python
2752,Docker
2752,Node.js
2753,SQL
2753,Power BI
2754,Python
2754,Power BI
2754,SQL
2754,Excel Avançado
2755,Node.js
2755,PostgreSQL
2756,Active Directory
2756,ITIL
2756,Redes
2757,CSS
2757,TypeScript
2758,ITIL
2758,Redes
2758,Active Directory
2759,Redes
2759,ITIL
2759,Active Directory
2759,Windows Server
2760,AWS
2760,Python
2761,Python
2761,AWS
2761,PostgreSQL
2762,Power BI
2762,Excel Avançado
2763,CSS
2763,TypeScript
2764,PostgreSQL
2764,AWS
2764,Java
2765,Java
2765,Node.js
2765,AWS
2765,Python
2766,SQL
2766,Power BI
2766,Python
2767,Excel Avançado
2767,Python
2767,SQL
2768,Node.js
2768,PostgreSQL
2769,Power BI
2769,Python
2769,SQL
2770,Redes
2770,Active Directory
2770,ITIL
2770,Windows Server
2771,Active Directory
2771,Windows Server
2771,Redes
2771,ITIL
2772,PostgreSQL
2772,AWS
2773,PostgreSQL
2773,AWS
2774,Node.js
2774,Python
2775,Node.js
2775,Python
2775,Java
2775,Docker
2776,Java
2776,Node.js
2777,Python
2777,Java
2777,Node.js
2777,Docker
2778,Excel Avançado
2778,SQL
2778,Python
2779,Windows Server
2779,Active Directory
2780,Python
2780,PostgreSQL
2781,PostgreSQL
2781,Node.js
2781,AWS
2782,Node.js
2782,Java
2782,Python
2783,SQL
2783,Python
2783,Excel Avançado
2784,Java
2784,Docker
2784,Python
2784,Node.js
2785,Active Directory
2785,Redes
2785,ITIL
2785,Windows Server
2786,Redes
2786,ITIL
2787,PostgreSQL
2787,Python
2787,Node.js
2787,AWS
2788,Power BI
2788,Python
2788,SQL
2788,Excel Avançado
2789,AWS
2789,Java
2790,Python
2790,SQL
2790,Power BI
2790,Excel Avançado
2791,Windows Server
2791,Active Directory
2791,Redes
2792,Excel Avançado
2792,Python
2792,Power BI
2792,SQL
2793,Node.js
2793,Python
2794,PostgreSQL
2794,Java
2794,Node.js
2795,Windows Server
2795,Redes
2796,CSS
2796,React
2796,TypeScript
2797,ITIL
2797,Active Directory
2797,Redes
2798,Excel Avançado
2798,Python
2798,Power BI
2798,SQL
2799,Redes
2799,ITIL
2799,Windows Server
2800,Python
2800,Excel Avançado
2800,Power BI
2800,SQL
2801,Python
2801,SQL
2802,SQL
2802,Python
2802,Power BI
2802,Excel Avançado
2803,Active Directory
2803,Windows Server
2803,Redes
2804,React
2804,JavaScript
2804,TypeScript
2804,CSS
2805,Power BI
2805,SQL
2805,Python
2806,React
2806,TypeScript
2807,Active Directory
2807,Redes
2808,Node.js
2808,Docker
2808,Java
2809,Python
2809,Power BI
2810,SQL
2810,Python
2810,Power BI
2811,Node.js
2811,PostgreSQL
2811,AWS
2811,Docker
2812,Python
2812,Excel Avançado
2813,Node.js
2813,PostgreSQL
2813,Python
2814,SQL
2814,Excel Avançado
2815,Power BI
2815,Excel Avançado
2815,SQL
2816,TypeScript
2816,JavaScript
2816,CSS
2816,React
2817,PostgreSQL
2817,Node.js
2817,Docker
2818,ITIL
2818,Windows Server
2818,Redes
2818,Active Directory
2819,Python
2819,Java
2819,PostgreSQL
2819,Node.js
2820,SQL
2820,Python
2820,Excel Avançado
2821,Active Directory
2821,ITIL
2822,Python
2822,Power BI
2822,SQL
2822,Excel Avançado
2823,Java
2823,Node.js
2823,AWS
2823,PostgreSQL
2824,TypeScript
2824,JavaScript
2825,Windows Server
2825,Redes
2825,Active Directory
2825,ITIL
2826,JavaScript
2826,CSS
2826,React
2826,TypeScript
2827,Python
2827,Java
2828,PostgreSQL
2828,Docker
2828,Java
2829,Java
2829,Docker
2829,Node.js
2830,SQL
2830,Power BI
2831,Java
2831,Docker
2831,AWS
2832,Active Directory
2832,ITIL
2833,React
2833,JavaScript
2833,TypeScript
2834,Java
2834,AWS
2834,Node.js
2835,Excel Avançado
2835,Python
2835,SQL
2836,Redes
2836,Active Directory
2836,Windows Server
2836,ITIL
2837,JavaScript
2837,TypeScript
2837,React
2838,Node.js
2838,Java
2838,Docker
2838,PostgreSQL
2839,Docker
2839,Java
2839,AWS
2840,Active Directory
2840,Windows Server
2840,Redes
2840,ITIL
2841,AWS
2841,Docker
2841,Python
2842,AWS
2842,Java
2842,PostgreSQL
2843,Power BI
2843,Python
2844,Docker
2844,AWS
2844,Java
2845,SQL
2845,Python
2845,Power BI
2846,React
2846,JavaScript
2846,TypeScript
2847,PostgreSQL
2847,AWS
2847,Node.js
2847,Python
2848,Windows Server
2848,ITIL
2848,Redes
2848,Active Directory
2849,SQL
2849,Power BI
2850,Active Directory
2850,ITIL
2850,Redes
2851,Windows Server
2851,ITIL
2851,Active Directory
2852,Windows Server
2852,Redes
2852,Active Directory
2852,ITIL
2853,Python
2853,SQL
2853,Excel Avançado
2853,Power BI
2854,Windows Server
2854,Redes
2855,Active Directory
2855,ITIL
2855,Redes
2855,Windows Server
2856,PostgreSQL
2856,Java
2856,Python
2857,SQL
2857,Python
2857,Power BI
2857,Excel Avançado
2858,Windows Server
2858,Active Directory
2858,ITIL
2858,Redes
2859,Excel Avançado
2859,Python
2860,Python
2860,Node.js
2860,Java
2860,Docker
2861,SQL
2861,Python
2861,Power BI
2861,Excel Avançado
2862,Windows Server
2862,Redes
2863,CSS
2863,TypeScript
2864,CSS
2864,TypeScript
2864,JavaScript
2865,Windows Server
2865,Active Directory
2865,ITIL
2866,Power BI
2866,Python
2867,ITIL
2867,Active Directory
2867,Redes
2868,AWS
2868,Node.js
2869,React
2869,TypeScript
2869,JavaScript
2869,CSS
2870,Redes
2870,Active Directory
2870,ITIL
2870,Windows Server
2871,Docker
2871,Java
2871,Node.js
2871,AWS
2872,ITIL
2872,Redes
2872,Windows Server
2873,SQL
2873,Excel Avançado
2874,JavaScript
2874,React
2874,TypeScript
2874,CSS
2875,React
2875,JavaScript
2876,Python
2876,SQL
2876,Power BI
2877,Redes
2877,ITIL
2878,TypeScript
2878,JavaScript
2878,React
2879,AWS
2879,Docker
2879,Node.js
2880,Excel Avançado
2880,SQL
2880,Python
2880,Power BI
2881,PostgreSQL
2881,Docker
2881,AWS
2881,Java
2882,React
2882,TypeScript
2882,CSS
2883,Redes
2883,Windows Server
2884,Excel Avançado
2884,Python
2884,Power BI
2885,Redes
2885,ITIL
2885,Active Directory
2885,Windows Server
2886,JavaScript
2886,React
2886,CSS
2886,TypeScript
2887,PostgreSQL
2887,AWS
2887,Java
2888,Windows Server
2888,ITIL
2888,Active Directory
2888,Redes
2889,ITIL
2889,Redes
2889,Windows Server
2890,Java
2890,Node.js
2890,Docker
2891,Python
2891,Java
2891,AWS
2892,Python
2892,SQL
2892,Excel Avançado
2892,Power BI
2893,Node.js
2893,Docker
2893,Python
2893,Java
2894,Redes
2894,ITIL
2895,PostgreSQL
2895,Java
2895,Docker
2896,Python
2896,Docker
2896,AWS
2897,ITIL
2897,Windows Server
2897,Active Directory
2898,JavaScript
2898,React
2898,TypeScript
2898,CSS
2899,ITIL
2899,Windows Server
2899,Redes
2899,Active Directory
2900,Java
2900,PostgreSQL
2901,Python
2901,SQL
2901,Power BI
2902,Docker
2902,AWS
2903,AWS
2903,Node.js
2904,AWS
2904,PostgreSQL
2904,Docker
2904,Python
2905,Docker
2905,AWS
2906,Python
2906,SQL
2906,Power BI
2906,Excel Avançado
2907,Python
2907,Power BI
2907,SQL
2907,Excel Avançado
2908,JavaScript
2908,CSS
2909,Docker
2909,Java
2910,Active Directory
2910,ITIL
2911,Python
2911,Node.js
2911,AWS
2911,Java
2912,Python
2912,PostgreSQL
2912,Java
2913,SQL
2913,Power BI
2913,Python
2913,Excel Avançado
2914,TypeScript
2914,React
2915,Docker
2915,AWS
2916,Active Directory
2916,Windows Server
2916,Redes
2916,ITIL
2917,PostgreSQL
2917,Docker
2917,Java
2917,Node.js
2918,Python
2918,Power BI
2919,Power BI
2919,SQL
2920,Power BI
2920,Python
2920,SQL
2920,Excel Avançado
2921,Windows Server
2921,Redes
2921,Active Directory
2921,ITIL
2922,TypeScript
2922,JavaScript
2923,React
2923,JavaScript
2924,Active Directory
2924,ITIL
2924,Windows Server
2925,Excel Avançado
2925,SQL
2926,Excel Avançado
2926,Python
2926,Power BI
2926,SQL
2927,Excel Avançado
2927,SQL
2928,ITIL
2928,Active Directory
2928,Redes
2928,Windows Server
2929,ITIL
2929,Redes
2930,Node.js
2930,AWS
2930,PostgreSQL
2931,AWS
2931,Python
2931,PostgreSQL
2932,PostgreSQL
2932,AWS
2932,Docker
2932,Node.js
2933,Docker
2933,PostgreSQL
2933,Node.js
2933,Python
2934,Redes
2934,Active Directory
2934,Windows Server
2935,Python
2935,Node.js
2936,Java
2936,Python
2936,Node.js
2937,Excel Avançado
2937,Python
2938,Redes
2938,Active Directory
2938,ITIL
2939,PostgreSQL
2939,Docker
2940,Docker
2940,Java
2940,AWS
2941,SQL
2941,Python
2941,Power BI
2942,React
2942,TypeScript
2942,JavaScript
2942,CSS
2943,Python
2943,AWS
2944,Power BI
2944,Excel Avançado
2944,Python
2945,PostgreSQL
2945,Node.js
2945,AWS
2945,Docker
2946,TypeScript
2946,CSS
2947,SQL
2947,Excel Avançado
2947,Python
2947,Power BI
2948,Python
2948,SQL
2948,Excel Avançado
2949,Windows Server
2949,ITIL
2949,Redes
2950,Active Directory
2950,Redes
2950,ITIL
2950,Windows Server
2951,Active Directory
2951,Windows Server
2951,Redes
2951,ITIL
2952,AWS
2952,Java
2953,Power BI
2953,Python
2953,SQL
2953,Excel Avançado
2954,AWS
2954,Node.js
2954,Docker
2955,Active Directory
2955,Redes
2956,Node.js
2956,Python
2956,PostgreSQL
2957,TypeScript
2957,React
2958,Python
2958,Excel Avançado
2959,Power BI
2959,SQL
2959,Excel Avançado
2960,React
2960,JavaScript
2961,SQL
2961,Power BI
2961,Python
2961,Excel Avançado
2962,Python
2962,Docker
2962,Java
2962,Node.js
2963,Excel Avançado
2963,Python
2964,CSS
2964,JavaScript
2964,React
2965,Windows Server
2965,Redes
2965,Active Directory
2965,ITIL
2966,Python
2966,SQL
2966,Excel Avançado
2966,Power BI
2967,Python
2967,Node.js
2967,Docker
2967,Java
2968,Python
2968,Java
2968,Node.js
2968,AWS
2969,JavaScript
2969,CSS
2969,React
2970,Power BI
2970,SQL
2970,Python
2970,Excel Avançado
2971,Node.js
2971,AWS
2972,Python
2972,Excel Avançado
2973,Excel Avançado
2973,Python
2973,Power BI
2974,Redes
2974,Windows Server
2975,Docker
2975,Node.js
2976,Windows Server
2976,ITIL
2976,Active Directory
2976,Redes
2977,PostgreSQL
2977,AWS
2978,AWS
2978,Docker
2978,Java
2979,Power BI
2979,Excel Avançado
2979,SQL
2980,Docker
2980,Java
2980,PostgreSQL
2980,Node.js
2981,Docker
2981,Node.js
2982,ITIL
2982,Windows Server
2982,Active Directory
2983,Node.js
2983,Docker
2984,React
2984,JavaScript
2984,TypeScript
2984,CSS
2985,Redes
2985,ITIL
2985,Windows Server
2985,Active Directory
2986,Python
2986,PostgreSQL
2986,AWS
2986,Java
2987,Java
2987,Docker
2988,PostgreSQL
2988,Node.js
2988,AWS
2989,SQL
2989,Power BI
2989,Excel Avançado
2990,Power BI
2990,Excel Avançado
2991,SQL
2991,Python
2991,Power BI
2992,Windows Server
2992,Redes
2992,ITIL
2992,Active Directory
2993,PostgreSQL
2993,Python
2993,AWS
2993,Node.js
2994,Java
2994,Node.js
2995,Redes
2995,ITIL
2995,Active Directory
2996,Power BI
2996,Excel Avançado
2997,Power BI
2997,Excel Avançado
2998,PostgreSQL
2998,Docker
2999,Power BI
2999,Excel Avançado
3000,Power BI
3000,Excel Avançado
3000,Python
